Date,Geography,Cases,Deaths
2020-11-13,Asia,99475.0,1586.0
2020-11-14,Asia,94073.0,1512.0
2020-11-15,Asia,81910.0,1463.0
2020-11-16,Asia,80715.0,1498.0
2020-11-17,Asia,94303.0,1591.0
2020-11-18,Asia,106789.0,1812.0
2020-11-19,Asia,106999.0,2024.0
2020-11-20,Asia,108445.0,1693.0
2020-11-21,Asia,103617.0,1621.0
2020-11-22,Asia,104998.0,1700.0
2020-11-23,Asia,96857.0,1654.0
2020-11-24,Asia,107278.0,1708.0
2020-11-25,Asia,109645.0,1815.0
2020-11-26,Asia,138441.0,1768.0
2020-11-27,Asia,146056.0,1658.0
2020-11-28,Asia,127578.0,1678.0
2020-11-29,Asia,125422.0,1682.0
2020-11-30,Asia,115422.0,1638.0
2020-12-01,Asia,122821.0,1737.0
2020-12-02,Asia,127191.0,1654.0
2020-12-03,Asia,131192.0,1711.0
2020-12-04,Asia,126252.0,1667.0
2020-12-05,Asia,123449.0,1551.0
2020-12-06,Asia,119639.0,1469.0
2020-12-07,Asia,108370.0,1520.0
2020-12-08,Asia,118382.0,1649.0
2020-12-09,Asia,118215.0,1551.0
2020-12-10,Asia,85319.0,1550.0
2020-12-11,Asia,114464.0,1525.0
2020-12-12,Asia,109920.0,1446.0
2020-12-13,Asia,99457.0,1354.0
2020-12-14,Asia,94301.0,1464.0
2020-12-15,Asia,107535.0,1629.0
2020-12-16,Asia,106635.0,1445.0
2020-12-17,Asia,101869.0,1416.0
2020-12-18,Asia,100404.0,1371.0
2020-12-19,Asia,96067.0,1396.0
2020-12-20,Asia,87308.0,1454.0
2020-12-21,Asia,79508.0,1445.0
2020-12-22,Asia,89485.0,1494.0
2020-12-23,Asia,90092.0,1423.0
2020-12-24,Asia,88670.0,1350.0
2020-12-25,Asia,85980.0,1314.0
2020-12-26,Asia,75795.0,1221.0
2020-12-27,Asia,71622.0,1329.0
2020-12-28,Asia,70021.0,1305.0
2020-12-29,Asia,81741.0,1439.0
2020-12-30,Asia,83545.0,1400.0
2020-12-31,Asia,65275.0,972.0
2021-01-01,Asia,76089.0,1149.0
2021-01-02,Asia,89867.0,1348.0
2021-01-03,Asia,69533.0,1061.0
2021-01-04,Asia,73454.0,1105.0
2021-01-05,Asia,82482.0,1226.0
2021-01-06,Asia,87477.0,1066.0
2021-01-07,Asia,87620.0,1143.0
2021-01-08,Asia,67431.0,947.0
2021-01-09,Asia,104961.0,1305.0
2021-01-10,Asia,76478.0,933.0
2021-01-11,Asia,74376.0,997.0
2021-01-12,Asia,81981.0,1418.0
2021-01-13,Asia,86941.0,1326.0
2021-01-14,Asia,86556.0,1165.0
2021-01-15,Asia,82588.0,1211.0
2021-01-16,Asia,85733.0,1113.0
2021-01-17,Asia,75180.0,973.0
2021-01-18,Asia,64552.0,1075.0
2021-01-19,Asia,74752.0,1439.0
2021-01-20,Asia,81734.0,1251.0
2021-01-21,Asia,76339.0,1248.0
2021-01-22,Asia,75658.0,1050.0
2021-01-23,Asia,73180.0,1048.0
2021-01-24,Asia,66904.0,945.0
2021-01-25,Asia,59715.0,1123.0
2021-01-26,Asia,75215.0,1297.0
2021-01-27,Asia,79976.0,1270.0
2021-01-28,Asia,82912.0,1362.0
2021-01-29,Asia,76797.0,969.0
2021-01-30,Asia,74274.0,1274.0
2021-01-31,Asia,67489.0,995.0
2021-02-01,Asia,65867.0,985.0
2021-02-02,Asia,69287.0,1120.0
2021-02-03,Asia,76350.0,1001.0
2021-02-04,Asia,72857.0,1091.0
2021-02-05,Asia,68761.0,913.0
2021-02-06,Asia,69700.0,869.0
2021-02-07,Asia,66056.0,822.0
2021-02-08,Asia,59428.0,892.0
2021-02-09,Asia,68005.0,941.0
2021-02-10,Asia,71053.0,974.0
2021-02-11,Asia,64988.0,848.0
2021-02-12,Asia,66795.0,884.0
2021-02-13,Asia,63055.0,857.0
2021-02-14,Asia,58675.0,743.0
2021-02-15,Asia,59368.0,701.0
2021-02-16,Asia,68749.0,923.0
2021-02-17,Asia,69490.0,865.0
2021-02-18,Asia,66719.0,886.0
2021-02-19,Asia,67228.0,894.0
2021-02-20,Asia,62703.0,909.0
2021-02-21,Asia,67481.0,717.0
2021-02-22,Asia,67249.0,754.0
2021-02-23,Asia,73701.0,941.0
2020-01-24,Europe,2.0,0.0
2020-01-25,Europe,1.0,0.0
2020-01-26,Europe,0.0,0.0
2020-01-27,Europe,1.0,0.0
2020-01-28,Europe,4.0,0.0
2020-01-29,Europe,2.0,0.0
2020-01-30,Europe,0.0,0.0
2020-01-31,Europe,7.0,0.0
2020-02-01,Europe,6.0,0.0
2020-02-02,Europe,2.0,0.0
2020-02-03,Europe,8.0,0.0
2020-02-04,Europe,1.0,0.0
2020-02-05,Europe,1.0,0.0
2020-02-06,Europe,0.0,0.0
2020-02-07,Europe,2.0,0.0
2020-02-08,Europe,9.0,0.0
2020-02-09,Europe,3.0,0.0
2020-02-10,Europe,0.0,0.0
2020-02-11,Europe,3.0,0.0
2020-02-12,Europe,1.0,0.0
2020-02-13,Europe,1.0,0.0
2020-02-14,Europe,1.0,0.0
2020-02-15,Europe,1.0,1.0
2020-02-16,Europe,0.0,0.0
2020-02-17,Europe,1.0,0.0
2020-02-18,Europe,0.0,0.0
2020-02-19,Europe,1.0,0.0
2020-02-20,Europe,2.0,0.0
2020-02-21,Europe,18.0,1.0
2020-02-22,Europe,42.0,1.0
2020-02-23,Europe,98.0,1.0
2020-02-24,Europe,76.0,4.0
2020-02-25,Europe,108.0,3.0
2020-02-26,Europe,163.0,3.0
2020-02-27,Europe,265.0,5.0
2020-02-28,Europe,303.0,4.0
2020-02-29,Europe,373.0,8.0
2020-03-01,Europe,755.0,5.0
2020-03-02,Europe,567.0,19.0
2020-03-03,Europe,688.0,30.0
2020-03-04,Europe,1012.0,29.0
2020-03-05,Europe,1432.0,46.0
2020-03-06,Europe,1772.0,55.0
2020-03-07,Europe,2158.0,49.0
2020-03-08,Europe,2535.0,146.0
2020-03-09,Europe,3142.0,117.0
2020-03-10,Europe,3391.0,191.0
2020-03-11,Europe,5463.0,240.0
2020-03-12,Europe,3928.0,196.0
2020-03-13,Europe,11547.0,381.0
2020-03-14,Europe,8157.0,288.0
2020-03-15,Europe,8841.0,492.0
2020-03-16,Europe,10996.0,501.0
2020-03-17,Europe,11547.0,608.0
2020-03-18,Europe,14047.0,643.0
2020-03-19,Europe,19377.0,852.0
2020-03-20,Europe,20463.0,1182.0
2020-03-21,Europe,21662.0,1437.0
2020-03-22,Europe,20309.0,1317.0
2020-03-23,Europe,26407.0,1566.0
2020-03-24,Europe,24405.0,1833.0
2020-03-25,Europe,31019.0,2236.0
2020-03-26,Europe,35912.0,2302.0
2020-03-27,Europe,36027.0,2678.0
2020-03-28,Europe,36795.0,2776.0
2020-03-29,Europe,29917.0,2580.0
2020-03-30,Europe,32655.0,3042.0
2020-03-31,Europe,36809.0,3265.0
2020-04-01,Europe,37141.0,4255.0
2020-04-02,Europe,36170.0,3807.0
2020-04-03,Europe,37653.0,4235.0
2020-04-04,Europe,12521.0,3732.0
2020-04-05,Europe,26464.0,3010.0
2020-04-06,Europe,27402.0,3551.0
2020-04-07,Europe,23840.0,5088.0
2020-04-08,Europe,34123.0,3960.0
2020-04-09,Europe,33364.0,4788.0
2020-04-10,Europe,31340.0,4414.0
2020-04-11,Europe,27168.0,3324.0
2020-04-12,Europe,75042.0,3200.0
2020-04-13,Europe,25147.0,3228.0
2020-04-14,Europe,37581.0,3605.0
2020-04-15,Europe,31933.0,5021.0
2020-04-16,Europe,44097.0,4184.0
2020-04-17,Europe,32096.0,4072.0
2020-04-18,Europe,27394.0,3189.0
2020-04-19,Europe,30083.0,2412.0
2020-04-20,Europe,23633.0,2833.0
2020-04-21,Europe,27441.0,3757.0
2020-04-22,Europe,29563.0,3403.0
2020-04-23,Europe,25541.0,3136.0
2020-04-24,Europe,16152.0,3332.0
2020-04-25,Europe,24764.0,2776.0
2020-04-26,Europe,22066.0,1722.0
2020-04-27,Europe,24155.0,2076.0
2020-04-28,Europe,24019.0,2806.0
2020-04-29,Europe,21575.0,2873.0
2020-04-30,Europe,23091.0,2248.0
2020-05-01,Europe,22860.0,1845.0
2020-05-02,Europe,22190.0,2283.0
2020-05-03,Europe,21213.0,1131.0
2020-05-04,Europe,21062.0,1524.0
2020-05-05,Europe,22599.0,2000.0
2020-05-06,Europe,27077.0,2523.0
2020-05-07,Europe,25133.0,1751.0
2020-05-08,Europe,23415.0,2006.0
2020-05-09,Europe,20717.0,1184.0
2020-05-10,Europe,19751.0,923.0
2020-05-11,Europe,23821.0,1164.0
2020-05-12,Europe,22078.0,1826.0
2020-05-13,Europe,20474.0,1564.0
2020-05-14,Europe,20156.0,1576.0
2020-05-15,Europe,20327.0,1320.0
2020-05-16,Europe,17653.0,1150.0
2020-05-17,Europe,16460.0,979.0
2020-05-18,Europe,16899.0,817.0
2020-05-19,Europe,18922.0,917.0
2020-05-20,Europe,18059.0,1177.0
2020-05-21,Europe,17527.0,960.0
2020-05-22,Europe,18853.0,1610.0
2020-05-23,Europe,16629.0,855.0
2020-05-24,Europe,14197.0,733.0
2020-05-25,Europe,14306.0,-1354.0
2020-05-26,Europe,16247.0,1118.0
2020-05-27,Europe,15144.0,994.0
2020-05-28,Europe,20445.0,909.0
2020-05-29,Europe,16602.0,922.0
2020-05-30,Europe,16621.0,708.0
2020-05-31,Europe,14575.0,398.0
2020-06-01,Europe,14689.0,462.0
2020-06-02,Europe,14061.0,778.0
2020-06-03,Europe,11751.0,798.0
2020-06-04,Europe,19768.0,593.0
2020-06-05,Europe,16456.0,767.0
2020-06-06,Europe,15928.0,573.0
2020-06-07,Europe,14767.0,343.0
2020-06-08,Europe,15149.0,416.0
2020-06-09,Europe,15345.0,726.0
2020-06-10,Europe,15528.0,675.0
2020-06-11,Europe,16178.0,455.0
2020-06-12,Europe,17074.0,538.0
2020-06-13,Europe,15731.0,443.0
2020-06-14,Europe,14765.0,287.0
2020-06-15,Europe,14044.0,329.0
2020-06-16,Europe,15884.0,630.0
2020-06-17,Europe,16022.0,630.0
2020-06-18,Europe,17005.0,511.0
2020-06-19,Europe,15816.0,1611.0
2020-06-20,Europe,14616.0,405.0
2020-06-21,Europe,13295.0,226.0
2020-06-22,Europe,13549.0,232.0
2020-06-23,Europe,15074.0,563.0
2020-06-24,Europe,15132.0,393.0
2020-06-25,Europe,14778.0,372.0
2020-06-26,Europe,15625.0,504.0
2020-06-27,Europe,13901.0,324.0
2020-06-28,Europe,11742.0,252.0
2020-06-29,Europe,12950.0,264.0
2020-06-30,Europe,12802.0,456.0
2020-07-01,Europe,13190.0,495.0
2020-07-02,Europe,13533.0,407.0
2020-07-03,Europe,13950.0,425.0
2020-07-04,Europe,12821.0,330.0
2020-07-05,Europe,11793.0,253.0
2020-07-06,Europe,13613.0,282.0
2020-07-07,Europe,11979.0,469.0
2020-07-08,Europe,14144.0,437.0
2020-07-09,Europe,13622.0,387.0
2020-07-10,Europe,14566.0,388.0
2020-07-11,Europe,13741.0,340.0
2020-07-12,Europe,11770.0,221.0
2020-07-13,Europe,14531.0,242.0
2020-07-14,Europe,12813.0,377.0
2020-07-15,Europe,14433.0,418.0
2020-07-16,Europe,15289.0,373.0
2020-07-17,Europe,16202.0,370.0
2020-07-18,Europe,13364.0,247.0
2020-07-19,Europe,11756.0,187.0
2020-07-20,Europe,18002.0,231.0
2020-07-21,Europe,14377.0,341.0
2020-07-22,Europe,15955.0,349.0
2020-07-23,Europe,17553.0,325.0
2020-07-24,Europe,17611.0,359.0
2020-07-25,Europe,13706.0,263.0
2020-07-26,Europe,13048.0,197.0
2020-07-27,Europe,21619.0,210.0
2020-07-28,Europe,15309.0,328.0
2020-07-29,Europe,18376.0,401.0
2020-07-30,Europe,19834.0,324.0
2020-07-31,Europe,19769.0,363.0
2020-08-01,Europe,14374.0,235.0
2020-08-02,Europe,12893.0,203.0
2020-08-03,Europe,24974.0,263.0
2020-08-04,Europe,20538.0,360.0
2020-08-05,Europe,20348.0,381.0
2020-08-06,Europe,21947.0,327.0
2020-08-07,Europe,23706.0,314.0
2020-08-08,Europe,15131.0,292.0
2020-08-09,Europe,13794.0,203.0
2020-08-10,Europe,27638.0,336.0
2020-08-11,Europe,19712.0,332.0
2020-08-12,Europe,23410.0,348.0
2020-08-13,Europe,27407.0,365.0
2020-08-14,Europe,27042.0,331.0
2020-08-15,Europe,19816.0,448.0
2020-08-16,Europe,17038.0,199.0
2020-08-17,Europe,30735.0,256.0
2020-08-18,Europe,22917.0,356.0
2020-08-19,Europe,28057.0,463.0
2020-08-20,Europe,30270.0,345.0
2020-08-21,Europe,32196.0,320.0
2020-08-22,Europe,21417.0,306.0
2020-08-23,Europe,19965.0,207.0
2020-08-24,Europe,36913.0,277.0
2020-08-25,Europe,27052.0,404.0
2020-08-26,Europe,26211.0,260.0
2020-08-27,Europe,39843.0,380.0
2020-08-28,Europe,35272.0,331.0
2020-08-29,Europe,23722.0,285.0
2020-08-30,Europe,21873.0,205.0
2020-08-31,Europe,43032.0,357.0
2020-09-01,Europe,29786.0,431.0
2020-09-02,Europe,35668.0,404.0
2020-09-03,Europe,36956.0,392.0
2020-09-04,Europe,41511.0,477.0
2020-09-05,Europe,29601.0,335.0
2020-09-06,Europe,26454.0,207.0
2020-09-07,Europe,50999.0,327.0
2020-09-08,Europe,37236.0,472.0
2020-09-09,Europe,41150.0,416.0
2020-09-10,Europe,45726.0,410.0
2020-09-11,Europe,49067.0,417.0
2020-09-12,Europe,37884.0,331.0
2020-09-13,Europe,29457.0,255.0
2020-09-14,Europe,55849.0,370.0
2020-09-15,Europe,43770.0,633.0
2020-09-16,Europe,50943.0,706.0
2020-09-17,Europe,55124.0,607.0
2020-09-18,Europe,60955.0,661.0
2020-09-19,Europe,44644.0,399.0
2020-09-20,Europe,38697.0,288.0
2020-09-21,Europe,65880.0,471.0
2020-09-22,Europe,53719.0,777.0
2020-09-23,Europe,61057.0,685.0
2020-09-24,Europe,65364.0,592.0
2020-09-25,Europe,70009.0,688.0
2020-09-26,Europe,51836.0,567.0
2020-09-27,Europe,44788.0,345.0
2020-09-28,Europe,68658.0,551.0
2020-09-29,Europe,48426.0,626.0
2020-09-30,Europe,79394.0,1014.0
2020-10-01,Europe,70380.0,753.0
2020-10-02,Europe,76597.0,824.0
2020-10-03,Europe,71241.0,577.0
2020-10-04,Europe,73537.0,437.0
2020-10-05,Europe,84008.0,638.0
2020-10-06,Europe,84522.0,1077.0
2020-10-07,Europe,98691.0,904.0
2020-10-08,Europe,111313.0,890.0
2020-10-09,Europe,117936.0,1050.0
2020-10-10,Europe,109790.0,766.0
2020-10-11,Europe,87486.0,623.0
2020-10-12,Europe,114751.0,885.0
2020-10-13,Europe,112474.0,1172.0
2020-10-14,Europe,142979.0,1347.0
2020-10-15,Europe,156681.0,1285.0
2020-10-16,Europe,157579.0,1435.0
2020-10-17,Europe,144083.0,1097.0
2020-10-18,Europe,132439.0,875.0
2020-10-19,Europe,165195.0,1232.0
2020-10-20,Europe,160854.0,1811.0
2020-10-21,Europe,200851.0,1658.0
2020-10-22,Europe,215582.0,1789.0
2020-10-23,Europe,235023.0,1979.0
2020-10-24,Europe,205265.0,1666.0
2020-10-25,Europe,153619.0,1179.0
2020-10-26,Europe,284162.0,1918.0
2020-10-27,Europe,230574.0,2790.0
2020-10-28,Europe,257346.0,2517.0
2020-10-29,Europe,284779.0,2584.0
2020-10-30,Europe,300422.0,3033.0
2020-10-31,Europe,230761.0,2513.0
2020-11-01,Europe,218248.0,1874.0
2020-11-02,Europe,346447.0,2660.0
2020-11-03,Europe,277004.0,4344.0
2020-11-04,Europe,228055.0,4918.0
2020-11-05,Europe,316195.0,3677.0
2020-11-06,Europe,321684.0,4353.0
2020-11-07,Europe,300505.0,3247.0
2020-11-08,Europe,219776.0,2340.0
2020-11-09,Europe,244016.0,3435.0
2020-11-10,Europe,250057.0,5227.0
2020-11-11,Europe,297048.0,5082.0
2020-11-12,Europe,294647.0,4407.0
2020-11-13,Europe,286273.0,4781.0
2020-11-14,Europe,242484.0,3750.0
2020-11-15,Europe,200180.0,2883.0
2020-11-16,Europe,235329.0,4053.0
2020-11-17,Europe,274154.0,5772.0
2020-11-18,Europe,263038.0,5297.0
2020-11-19,Europe,269793.0,4850.0
2020-11-20,Europe,267486.0,5774.0
2020-11-21,Europe,220331.0,3910.0
2020-11-22,Europe,172686.0,3198.0
2020-11-23,Europe,192805.0,4342.0
2020-11-24,Europe,225676.0,6229.0
2020-11-25,Europe,237824.0,5537.0
2020-11-26,Europe,237801.0,5415.0
2020-11-27,Europe,233413.0,5887.0
2020-11-28,Europe,193566.0,4254.0
2020-11-29,Europe,150866.0,3145.0
2020-11-30,Europe,164564.0,4316.0
2020-12-01,Europe,200694.0,6007.0
2020-12-02,Europe,210696.0,5619.0
2020-12-03,Europe,224458.0,5489.0
2020-12-04,Europe,214924.0,5652.0
2020-12-05,Europe,200056.0,4184.0
2020-12-06,Europe,162418.0,3165.0
2020-12-07,Europe,151955.0,3970.0
2020-12-08,Europe,198981.0,5452.0
2020-12-09,Europe,212636.0,5270.0
2020-12-10,Europe,238058.0,5470.0
2020-12-11,Europe,231133.0,5713.0
2020-12-12,Europe,201934.0,4370.0
2020-12-13,Europe,169487.0,3108.0
2020-12-14,Europe,158835.0,4083.0
2020-12-15,Europe,213495.0,6307.0
2020-12-16,Europe,241622.0,5950.0
2020-12-17,Europe,254399.0,5458.0
2020-12-18,Europe,244541.0,5713.0
2020-12-19,Europe,202237.0,4329.0
2020-12-20,Europe,169971.0,2984.0
2020-12-21,Europe,187077.0,4161.0
2020-12-22,Europe,236518.0,6147.0
2020-12-23,Europe,248010.0,5708.0
2020-12-24,Europe,249867.0,4540.0
2020-12-25,Europe,180519.0,3511.0
2020-12-26,Europe,139750.0,2759.0
2020-12-27,Europe,135410.0,2833.0
2020-12-28,Europe,172625.0,4195.0
2020-12-29,Europe,244659.0,6406.0
2020-12-30,Europe,296006.0,6392.0
2020-12-31,Europe,269948.0,5160.0
2021-01-01,Europe,209555.0,3769.0
2021-01-02,Europe,159491.0,2796.0
2021-01-03,Europe,168042.0,2914.0
2021-01-04,Europe,203764.0,4328.0
2021-01-05,Europe,275691.0,6599.0
2021-01-06,Europe,269592.0,5542.0
2021-01-07,Europe,320755.0,5624.0
2021-01-08,Europe,274846.0,6125.0
2021-01-09,Europe,227717.0,4327.0
2021-01-10,Europe,182934.0,3134.0
2021-01-11,Europe,212771.0,4278.0
2021-01-12,Europe,237197.0,6716.0
2021-01-13,Europe,262816.0,6646.0
2021-01-14,Europe,257236.0,6057.0
2021-01-15,Europe,245856.0,5669.0
2021-01-16,Europe,185204.0,4944.0
2021-01-17,Europe,155921.0,3221.0
2021-01-18,Europe,209320.0,3878.0
2021-01-19,Europe,202598.0,7554.0
2021-01-20,Europe,248228.0,7161.0
2021-01-21,Europe,225089.0,6098.0
2021-01-22,Europe,230014.0,6243.0
2021-01-23,Europe,169427.0,4464.0
2021-01-24,Europe,139630.0,3144.0
2021-01-25,Europe,194468.0,4594.0
2021-01-26,Europe,179078.0,6549.0
2021-01-27,Europe,216411.0,6535.0
2021-01-28,Europe,210481.0,6421.0
2021-01-29,Europe,203998.0,5704.0
2021-01-30,Europe,155901.0,4788.0
2021-01-31,Europe,115693.0,2669.0
2021-02-01,Europe,170705.0,4497.0
2021-02-02,Europe,159485.0,6755.0
2021-02-03,Europe,186316.0,5976.0
2021-02-04,Europe,159317.0,4959.0
2021-02-05,Europe,196844.0,5929.0
2021-02-06,Europe,130722.0,3567.0
2021-02-07,Europe,109040.0,2383.0
2021-02-08,Europe,125972.0,3936.0
2021-02-09,Europe,129190.0,5994.0
2021-02-10,Europe,156265.0,5234.0
2021-02-11,Europe,154852.0,4713.0
2021-02-12,Europe,148303.0,4716.0
2021-02-13,Europe,121070.0,3145.0
2021-02-14,Europe,93956.0,2014.0
2021-02-15,Europe,102066.0,3013.0
2021-02-16,Europe,123071.0,4708.0
2021-02-17,Europe,148007.0,4685.0
2021-02-18,Europe,154514.0,3887.0
2021-02-19,Europe,155066.0,4128.0
2021-02-20,Europe,128859.0,2621.0
2021-02-21,Europe,111977.0,1836.0
2021-02-22,Europe,103446.0,2857.0
